mashtest-26-11-2015-2015-11-27 BeerTemp=74.38,BeerSet=74.69,BeerAnn="null",FridgeTemp=76.25,FridgeSet=76.25,FridgeAnn="null",RoomTemp=75.38,State=3.0 1445901079000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.38,BeerSet=74.72,BeerAnn="null",FridgeTemp=76.31,FridgeSet=76.28,FridgeAnn="null",RoomTemp=75.38,State=3.0 1445901090000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.44,BeerSet=74.75,BeerAnn="null",FridgeTemp=76.38,FridgeSet=76.31,FridgeAnn="null",RoomTemp=75.38,State=3.0 1445901101000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.44,BeerSet=74.79,BeerAnn="null",FridgeTemp=76.38,FridgeSet=76.36,FridgeAnn="null",RoomTemp=75.44,State=3.0 1445901111000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.5,BeerSet=74.82,BeerAnn="null",FridgeTemp=76.38,FridgeSet=76.39,FridgeAnn="null",RoomTemp=75.5,State=3.0 1445901122000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.5,BeerSet=74.85,BeerAnn="null",FridgeTemp=76.44,FridgeSet=76.42,FridgeAnn="null",RoomTemp=75.5,State=3.0 1445901133000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.56,BeerSet=74.88,BeerAnn="null",FridgeTemp=76.5,FridgeSet=76.45,FridgeAnn="null",RoomTemp=75.56,State=3.0 1445901144000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.56,BeerSet=74.91,BeerAnn="null",FridgeTemp=76.5,FridgeSet=76.48,FridgeAnn="null",RoomTemp=75.56,State=3.0 1445901155000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.63,BeerSet=74.94,BeerAnn="null",FridgeTemp=76.56,FridgeSet=76.51,FridgeAnn="null",RoomTemp=75.63,State=3.0 1445901165000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.63,BeerSet=74.97,BeerAnn="null",FridgeTemp=76.56,FridgeSet=76.54,FridgeAnn="null",RoomTemp=75.63,State=3.0 1445901176000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.69,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.56,FridgeSet=76.56,FridgeAnn="null",RoomTemp=75.69,State=3.0 1445901187000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.69,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.63,FridgeSet=76.54,FridgeAnn="null",RoomTemp=75.69,State=3.0 1445901198000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.75,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.69,FridgeSet=76.52,FridgeAnn="null",RoomTemp=75.69,State=3.0 1445901209000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.75,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.69,FridgeSet=76.5,FridgeAnn="null",RoomTemp=75.75,State=3.0 1445901220000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.81,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.69,FridgeSet=76.49,FridgeAnn="null",RoomTemp=75.81,State=3.0 1445901230000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.81,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.75,FridgeSet=76.48,FridgeAnn="null",RoomTemp=75.81,State=3.0 1445901241000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.88,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.75,FridgeSet=76.46,FridgeAnn="null",RoomTemp=75.81,State=3.0 1445901252000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.88,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.75,FridgeSet=76.45,FridgeAnn="null",RoomTemp=75.81,State=3.0 1445901263000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.94,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.75,FridgeSet=76.44,FridgeAnn="null",RoomTemp=75.81,State=3.0 1445901274000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.94,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.81,FridgeSet=76.42,FridgeAnn="null",RoomTemp=75.88,State=3.0 1445901284000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=74.94,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.81,FridgeSet=76.41,FridgeAnn="null",RoomTemp=75.88,State=3.0 1445901296000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.0,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.81,FridgeSet=76.39,FridgeAnn="null",RoomTemp=75.88,State=3.0 1445901306000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.0,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.81,FridgeSet=76.39,FridgeAnn="null",RoomTemp=75.88,State=3.0 1445901317000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.0,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.81,FridgeSet=76.38,FridgeAnn="null",RoomTemp=75.88,State=3.0 1445901328000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.06,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.81,FridgeSet=76.38,FridgeAnn="null",RoomTemp=75.88,State=3.0 1445901338000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.06,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.75,FridgeSet=76.38,FridgeAnn="null",RoomTemp=75.88,State=3.0 1445901349000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.06,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.75,FridgeSet=76.37,FridgeAnn="null",RoomTemp=75.88,State=3.0 1445901360000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.06,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.75,FridgeSet=76.37,FridgeAnn="null",RoomTemp=75.88,State=3.0 1445901371000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.06,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.75,FridgeSet=76.36,FridgeAnn="null",RoomTemp=75.88,State=3.0 1445901382000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.75,FridgeSet=76.36,FridgeAnn="null",RoomTemp=75.88,State=3.0 1445901393000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.75,FridgeSet=76.36,FridgeAnn="null",RoomTemp=75.88,State=3.0 1445901403000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.75,FridgeSet=76.36,FridgeAnn="null",RoomTemp=75.81,State=3.0 1445901414000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.75,FridgeSet=76.37,FridgeAnn="null",RoomTemp=75.81,State=3.0 1445901425000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.69,FridgeSet=76.36,FridgeAnn="null",RoomTemp=75.81,State=3.0 1445901436000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.69,FridgeSet=76.36,FridgeAnn="null",RoomTemp=75.81,State=3.0 1445901447000000000
