mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=41.63,FridgeSet=70.0,RoomTemp=15.88,State=3.0 1445891567000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=41.88,FridgeSet=70.0,RoomTemp=15.88,State=3.0 1445891578000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=42.06,FridgeSet=70.0,RoomTemp=15.88,State=3.0 1445891589000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=42.19,FridgeSet=70.0,RoomTemp=15.88,State=3.0 1445891600000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=42.44,FridgeSet=70.0,RoomTemp=15.88,State=3.0 1445891610000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=42.56,FridgeSet=70.0,RoomTemp=15.81,State=3.0 1445891621000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=42.75,FridgeSet=70.0,RoomTemp=15.81,State=3.0 1445891632000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=42.88,FridgeSet=70.0,RoomTemp=15.81,State=3.0 1445891643000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=43.06,FridgeSet=70.0,RoomTemp=15.81,State=3.0 1445891653000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=43.25,FridgeSet=70.0,RoomTemp=15.81,State=3.0 1445891664000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=43.44,FridgeSet=70.0,RoomTemp=15.81,State=3.0 1445891675000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=43.63,FridgeSet=70.0,RoomTemp=15.81,State=3.0 1445891686000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=43.75,FridgeSet=70.0,RoomTemp=15.75,State=3.0 1445891697000000000
